tweet_id,author_id,inbound,created_at,customer_text,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,historical_reply,baseline_intent,baseline_escalate,baseline_escalation_reason
61088,129983,True,Wed Nov 01 20:33:45 +0000 2017,@AppleSupport i lost all music on apple music and I can’t get it back.,61087,,61088.0,@129983 We're happy to look into this with you. DM us the device you're experiencing this on to get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
61090,129984,True,Wed Nov 01 20:38:23 +0000 2017,"@AppleSupport All my photos keep being removed from my phone, after connecting it to my laptop they all get restored but it keeps happening?",61089,,61090.0,@129984 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,device_setup,False,no high-risk term detected
61092,129985,True,Thu Nov 02 20:51:58 +0000 2017,@AppleSupport 11.0.2,61095,61091.0,61092.0,@129985 We’re here to help. Let us know via DM if this happens after going to Settings &gt; Keyboards &gt; Predictive and turn it off. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
61094,129985,True,Wed Nov 01 20:34:50 +0000 2017,@115858 why do these question marks keep coming up?I️ thought that was some Android shit 🤔,61091,,61094.0,@129985 We can help. Tell us which device and software version you're using. We'll take it from there.,general_inquiry,False,no high-risk term detected
61293,130034,True,Sun Nov 26 01:03:46 +0000 2017,"@AppleSupport I've tried to update on my computer it stated that I can't do because of some error, it takes about 2 hours. No matter how times I try I see an error message",61291,61294.0,61293.0,@130034 We would love to assist you and get your device updated. Join us in DM and we'll look into this issue further: https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
61295,130034,True,Sun Nov 26 00:53:29 +0000 2017,@AppleSupport iOS 10.,61294,61296.0,61295.0,@130034 Thanks for those details. Do you receive an error when trying to update? Are you trying to update wirelessly or through iTunes on a computer?,software_troubleshooting,False,no high-risk term detected
61297,130034,True,Sun Nov 26 00:44:05 +0000 2017,@AppleSupport my shit not updating,"61296,61298",,61297.0,@130034 We want to help. What device is having issues updating? What is the currently installed operating system?,software_troubleshooting,False,no high-risk term detected
61301,130035,True,Sun Nov 26 01:27:03 +0000 2017,@AppleSupport It seems as it’s been fixed now that I’ve updated to iOS 11.1.2,61303,61299.0,61301.0,@130035 Excellent! Let us know if you need anything further. Have a great rest of your day.,software_troubleshooting,False,no high-risk term detected
61304,130035,True,Sun Nov 26 01:33:31 +0000 2017,"@AppleSupport And as soon as I say that, it happened again",61305,61303.0,61304.0,@130035 Can you tell us in what app this is occurring?,software_troubleshooting,False,no high-risk term detected
61306,130035,True,Sun Nov 26 01:43:05 +0000 2017,"@AppleSupport I’m doing the images on my laptop and transferring them to my phone, this was never an issue before, only started happening today",61307,61305.0,61306.0,"@130035 Just so we understand, you're moving transparent PNGs to your iPhone via AirDrop or iTunes sync, and they're reconverting to something more akin to JPG with no transparency?",device_setup,False,no high-risk term detected
61308,130035,True,Sun Nov 26 01:55:00 +0000 2017,@AppleSupport Via email,61309,61307.0,61308.0,"@130035 Can you clarify what you mean when you say the photos ""get a white background after 5 seconds?"" What is occurring before then? Please DM us and let us know. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
61310,130035,True,Sun Nov 26 02:09:59 +0000 2017,"@AppleSupport It’s transparent like I want it, but after a while the background of the image goes white, im trying to use the image to print onto a hoodie but it’s impossible when it has a white background.",61311,61309.0,61310.0,@130035 We want to help you look into what is going on. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
61302,130035,True,Sun Nov 26 00:36:30 +0000 2017,@AppleSupport whenever I save an image with a transparent background it doesn’t stay transparent? It makes a white background itself.,61299,,61302.0,@130035 We're here for you. What device are you using?,software_troubleshooting,False,no high-risk term detected
61313,130036,True,Sun Nov 26 01:13:04 +0000 2017,@AppleSupport iOS 11.1.2 on X. Notification issue happens on both Wi-Fi and cellular.,61315,61312.0,61313.0,"@130036 Perfect, thanks. As you're up to date we'd like some additional details to assist. DM us using the link below and we'll continue. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
61314,130036,True,Sun Nov 26 01:03:24 +0000 2017,My phone is showing me empty lock screen all the time and when I force reboot I’m getting last weeks message notifications and couple hours later same bs all over again! @AppleSupport tell me what to do I don’t wanna wait for next update this bug is so irritating 😠,61312,,61314.0,"@130036 We'd like some details to help. Which iPhone model and iOS does this occur on? Also, does the issue with your notifications occur on Wi-Fi, cellular or both? Let us know and we'll continue.",software_troubleshooting,False,no high-risk term detected
61318,130037,True,Sun Nov 26 01:21:02 +0000 2017,@AppleSupport No it didn’t help... still not opening,61320,61317.0,61318.0,@130037 Send us a DM and we'll continue to help you look into what's going on. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
61319,130037,True,Sun Nov 26 01:02:42 +0000 2017,@AppleSupport my ipad pro is stuck on loading.... not opening app store ... how to fix? https://t.co/bPeadvDaIo,61317,,61319.0,@130037 We want to help you out. Let's start by following the steps in this link: https://t.co/1SrHVMz478 Let us know if you still encounter issues after that.,software_troubleshooting,False,no high-risk term detected
61322,130038,True,Sun Nov 26 01:08:12 +0000 2017,@AppleSupport ???? https://t.co/4lqEvlUDI4,61324,61321.0,61322.0,@130038 Thanks for the photo. Let's get you pointed in the right direction. Our iTunes Team can help you further here: https://t.co/SDIe7UiyJN,software_troubleshooting,False,no high-risk term detected
61323,130038,True,Sun Nov 26 00:57:06 +0000 2017,@AppleSupport I accidentally bought something is there anyway I can get a refund,61321,,61323.0,@130038 We're happy to help. Take a look here: https://t.co/A5QhKRZhQQ,billing_refund,False,no high-risk term detected
61326,130039,True,Sun Nov 26 01:06:10 +0000 2017,@AppleSupport No there's not. I'm just saying. It takes almost 20 minutes to get this phone onto a charger. Even more.,61328,61325.0,61326.0,@130039 Is this the original charger that came with your iPhone? Let us know in DM. https://t.co/GDrqU22YpT,billing_refund,False,no high-risk term detected
61327,130039,True,Sun Nov 26 00:53:36 +0000 2017,"@AppleSupport It refuses to recognize the charger is in the phone unless I push it in hard, and then when I let it go, it pretends like it got jarred loose out of the port.",61325,61329.0,61327.0,@130039 Have you checked for any debris in your charging port? Is there another charger that you can use with your iPhone to see if the issue persists?,billing_refund,False,no high-risk term detected
61330,130039,True,Sun Nov 26 00:41:14 +0000 2017,"I swear @115858, this charger is broken in an undetectable way.",61329,,61330.0,@130039 We're happy to help. What happens when you try to use your charger? Let us know to continue.,billing_refund,False,no high-risk term detected
61332,21723,True,Sun Nov 26 00:41:02 +0000 2017,"@AppleSupport This dialogue has started appearing every time I unlock my device, even though I've completed the  share. (It offers to share the same WiFi password each time.) I upgraded some days ago to iOS 11.1.2. I can't even find where to turn this feature off. https://t.co/SFQvqlswbC",61331,,61332.0,@21723 We're happy to look into this with you today. Wi-Fi password sharing is a built-in function of iOS 11. Does this persist through a restart of your device?,account_access,False,no high-risk term detected
61334,130040,True,Sun Nov 26 00:46:08 +0000 2017,My phone exploded all over my hand @AppleSupport,61333,,61334.0,"@130040 This isn’t expected behavior, we’ll work through this together. DM us and let us know what model iPhone you're using. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
61336,130041,True,Sun Nov 26 00:49:31 +0000 2017,@AppleSupport could you please tell me how do I reserve an iPhone X at 6am in the morning online? As I went into 2 branches in Manchester and was told to reserve one from online. Thank you,61335,,61336.0,@130041 We're here for you. You'll want to reach out to our Online Sales Support team here: https://t.co/8yjRd1Xo0i,software_troubleshooting,False,no high-risk term detected
61338,130042,True,Sun Nov 26 00:49:36 +0000 2017,@115858 your location services don't work in Las Vegas.. that's a fat L,61337,,61338.0,@130042 Help is here! Are you experiencing issues with Maps or just your location services? What iOS version is currently installed on your device?,general_inquiry,False,no high-risk term detected
61340,130043,True,Sun Nov 26 00:46:22 +0000 2017,"@115858 Your recent update made everything touch wise unworkable, or unusable. You need new people.",61339,,61340.0,"@130043 If we're understanding, the touchscreen on your iOS device is not recognizing touch. Is that right? Please DM us, we'd like to get things working as needed again. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
61342,130044,True,Sun Nov 26 00:34:02 +0000 2017,@AppleSupport just got the iPhone 10 where game central app gone cart seem 2 find it?,61341,,61342.0,@130044 Congrats on your new iPhone X! We'd like to help with any questions you might help. Let us know in DM if you see Game Center as an option in the Settings app. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
61344,130045,True,Sun Nov 26 00:44:30 +0000 2017,"@AppleSupport I am trying to install a free app, and it keeps asking me for billing information, and it keeps declining my billion information. I need help",61343,,61344.0,@130045 Our iTunes Store team would be happy to take a look into this with you. You can reach out to them here https://t.co/SDIe7UiyJN,billing_refund,False,no high-risk term detected
61347,130046,True,Sun Nov 26 00:38:45 +0000 2017,"@AppleSupport Yeah But Half My Apps Disapear &amp;Or Don’t Show (Since IOS11),Even Right After I Downloaded Them,It’s Random,But App Store Randomly Seems To Hide/Show Purchases",61345,61348.0,61347.0,@130046 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?,software_troubleshooting,False,no high-risk term detected
61401,130047,True,Sun Nov 26 00:41:28 +0000 2017,"@115858, it's been like this for the past hour. Why won't it just connect to the wifi? https://t.co/0h5pzdaZaZ",61400,,61401.0,@130047 We'd like to help get connected to Wi-Fi. DM us what iOS version you're on. https://t.co/GDrqU22YpT,general_inquiry,False,no high-risk term detected
61403,130048,True,Sun Nov 26 00:43:21 +0000 2017,@AppleSupport does apple care cover stolen iPhone?,61402,,61403.0,@130048  Apple Care does not cover stolen devices. Here's more information. https://t.co/Ds0oKsCgkE,software_troubleshooting,True,high-risk term: stolen
61405,130049,True,Sun Nov 26 00:44:28 +0000 2017,@AppleSupport I have updated to the latest version and now my phone is slower than ever!! What in the fuck??? Either give me my 700$ back or fix my phone. I want it to be as fast as it was the day I purchased it. And no memory is not full cause it’s the 64gb! Fix this @115858,61404,61406.0,61405.0,@130049 Let's check this out together. Follow us to DM and we'll take a closer look. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
61407,130049,True,Fri Nov 24 19:55:53 +0000 2017,@AppleSupport 10.2.1,61406,61408.0,61407.0,"@130049 Thanks! For the best performance and process handling, we'd recommend you update to the latest iOS version available after creating a backup. Our guide will walk you through this process: https://t.co/80YRnjDFDk

Let us know if this resolves your concern.",software_troubleshooting,False,no high-risk term detected
61409,130049,True,Fri Nov 24 18:32:11 +0000 2017,"My iPhone is acting up!! What the fuck? I paid $700 last year for this phone, now it's glitching and being slow? @115858 fix this",61408,,61409.0,@130049 We know how important it is to have your device working as expected. Let's look into this together. Can you confirm the iOS version that is installed? This can be located in Settings &gt; General &gt; About &gt; Version.,general_inquiry,False,no high-risk term detected
62203,130246,True,Wed Nov 01 21:46:25 +0000 2017,@AppleSupport Its an iphone 7 running IOS 11.1. I have tried the hard reset.,62206,62202.0,62203.0,@130246 Got it. Do you get an error messages when you try to use your charger on your phone? Let us know in DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62205,130246,True,Wed Nov 01 20:58:42 +0000 2017,"New iphone update; none of my charging cables work. I'm at school &amp; phone is about to die. Hey @115858, @122609 is looking like my next move",62202,,62205.0,@130246 Let's get your iPhone charging again. Which model is it and does it have iOS 11.1 installed? Any steps tried?,software_troubleshooting,False,no high-risk term detected
62208,130247,True,Wed Nov 01 21:02:10 +0000 2017,@AppleSupport,62207,62209.0,62208.0,@130247 Let's look into this for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62212,130248,True,Wed Nov 01 22:11:11 +0000 2017,@AppleSupport 30% less than before the update. I was totally happy with the battery before this.,62214,62210.0,62212.0,@130248 Apologies for the confusion. We meant how long in hours would it last on a full charge.,software_troubleshooting,False,no high-risk term detected
62215,130248,True,Thu Nov 02 13:06:39 +0000 2017,@AppleSupport 7 hours now it lasts for 4 ish,62216,62214.0,62215.0,"@130248 Check out these great tips on maintaining battery health, and DM us if you have any questions: https://t.co/bivpdfBNJ6 https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
62213,130248,True,Wed Nov 01 21:01:56 +0000 2017,@AppleSupport I’ve downloaded the new iPhone update and my battery lasts half as long. What’s going on?!?,"62210,62217,62218",,62213.0,@130248 We completely understand wanting to have good battery life. How long is the battery lasting on a full charge after the update?,software_troubleshooting,False,no high-risk term detected
62220,130249,True,Wed Nov 01 21:43:17 +0000 2017,@AppleSupport Yes,62222,62219.0,62220.0,"@130249 OK, thanks. So that we can explore the best options for your region, DM us the country you’re messaging us from. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
62221,130249,True,Wed Nov 01 20:57:55 +0000 2017,Updated my phone &amp; my I️s are still showing as squares...what’s good @115858,62219,,62221.0,"@130249 Let's help get this sorted and the keyboard working. To start, are you currently running iOS 11.1?",software_troubleshooting,False,no high-risk term detected
62224,130250,True,Wed Nov 01 21:52:10 +0000 2017,"@AppleSupport When the Sept update ever since then there’s an exclamation point in a circle in most pictures I’m at 11.1 now, updated last night as well",62226,62223.0,62224.0,"@130250 Thanks for letting us know. For more help with this, you'll want to contact our Photos experts here: https://t.co/IBIY3vMgPj",software_troubleshooting,False,no high-risk term detected
62225,130250,True,Wed Nov 01 20:31:16 +0000 2017,"Hey @115858 why can’t I see my photos in my albums? They won’t load, And yes I’ve updated my phone twice in the last 24hrs actually..",62223,,62225.0,@130250 Thank you for reaching out to us about this. We want you to be able to view your photos. When did this issue begin?,software_troubleshooting,False,no high-risk term detected
62228,130251,True,Wed Nov 01 21:54:10 +0000 2017,"@AppleSupport Yes, I'm with them now",62230,62227.0,62228.0,"@130251 Let's take this to DM, and we can talk more details once there. Thank you in advance! https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
62229,130251,True,Wed Nov 01 20:59:56 +0000 2017,@AppleSupport two of my friends are using the iphone 6s and 7 which have just updated. Their phone's are now freezing on multiple apps help!,62227,,62229.0,"@130251 We'd like to work with you. Just to verify, this is not your iPhone, but your friends' iPhone's, right?",software_troubleshooting,False,no high-risk term detected
62232,130252,True,Wed Nov 01 21:00:32 +0000 2017,"@115858 you did it again and hit me in the night with an update and I lost my numbers again. Yes, turned phone on/off a bunch. Killing me 🍎",62231,,62232.0,@130252 Let's help get this resolved. Please reach out to us via DM and we can go from there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62234,130253,True,Wed Nov 01 21:40:41 +0000 2017,@AppleSupport iPhone 6. Has recently started vibrating randomly.,62236,62233.0,62234.0,"@130253 What's the iOS version being used? Meet us in a DM, we'll have the room there to look into this a bit closer. https://t.co/GDrqU2kzhr",software_troubleshooting,False,no high-risk term detected
62235,130253,True,Wed Nov 01 20:42:58 +0000 2017,Why does my iPhone keep randomly vibrating? @AppleSupport #FirstWorldProblems,62233,,62235.0,@130253 Thank you for reaching out. May we ask which iPhone you're currently using?,software_troubleshooting,False,no high-risk term detected
62238,130254,True,Wed Nov 01 21:38:41 +0000 2017,@AppleSupport iPhone 7,62240,62237.0,62238.0,"@130254 Alright, just to confirm, what iOS version are you currently on?  Do you have any missed notifications after this occurs?",software_troubleshooting,False,no high-risk term detected
62241,130254,True,Wed Nov 01 22:26:53 +0000 2017,@AppleSupport No I don’t &amp; I have the latest update,62242,62240.0,62241.0,@130254 Go ahead and send us a DM. Let us know the country you're in. We'll do our best to help. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62239,130254,True,Wed Nov 01 20:39:53 +0000 2017,Why does my phone vibrate for no reason since I’ve updated it ?? @AppleSupport,62237,,62239.0,@130254 We'd like to look into this with you. May we ask what type of iPhone you have?,software_troubleshooting,False,no high-risk term detected
62245,130255,True,Wed Nov 01 21:41:04 +0000 2017,@AppleSupport Thanks for the speedy reply. I’m currently using iOS 11.1,62247,62244.0,62245.0,"@130255 Thanks! Let's continue in DM, please. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
62246,130255,True,Wed Nov 01 20:52:41 +0000 2017,@AppleSupport hi. I have an iPhone 8 plus and my screen isn’t turning off automatically. What is going on? My auto lock is 1 min,62244,,62246.0,@130255 Let's take a look at this together. May we ask which iOS version you're currently using on your iPhone?,software_troubleshooting,False,no high-risk term detected
62249,130257,True,Thu Nov 02 01:36:07 +0000 2017,@AppleSupport @130256 Would like to also report that after the new update my phone keeps freezing....,62251,62248.0,62249.0,@130257 We can look into that with you. Send us a message us in DM to get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62250,130256,True,Wed Nov 01 20:48:47 +0000 2017,"Hey @115858 the new iOS update is garbage and my phone keeps restarting itself. Get your shit together, Carol.",62248,,62250.0,@130256 We'd be happy to look into this with you.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62253,130258,True,Wed Nov 01 21:35:37 +0000 2017,@AppleSupport Yes,62255,62252.0,62253.0,@130258 OK. Let's take this conversation to DM.  Which country are you located in? https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62254,130258,True,Wed Nov 01 20:52:06 +0000 2017,Why am I seeing boxed up question marks? And I updated my phone ! @115858 wth is going on 🙄😡,62252,,62254.0,"@130258 Let's help. To make sure we're on the same page, are you running iOS 11.1?",software_troubleshooting,False,no high-risk term detected
62257,130259,True,Wed Nov 01 20:52:38 +0000 2017,Why my iMessage &amp; FaceTime keep saying is waiting fo activation 😩@AppleSupport help me out,62256,,62257.0,"@130259 We'd love to help get those features working for you. Which device are you using, and what's the software version it's running?",device_setup,False,no high-risk term detected
62259,130260,True,Wed Nov 01 20:40:16 +0000 2017,my phone is frozen and IM GETTING PISSED @APPLESUPPORT,62258,,62259.0,@130260 We want to help with this. Which iOS version are you using? Did this happen while using a particular app?,software_troubleshooting,False,no high-risk term detected
62261,130261,True,Wed Nov 01 20:46:52 +0000 2017,@AppleSupport @115858 can you help or nah? https://t.co/1lAvjP9yu1,62260,62262.0,62261.0,"@130261 We want to help you. DM us, and let us know what's going on. We'll look into this. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
62266,130262,True,Wed Nov 01 20:18:15 +0000 2017,@AppleSupport any way to check the overall battery health of my iphone?,62265,,62266.0,@130262 We would be glad to take a look at this for you. Reach out to us in DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62269,130263,True,Wed Nov 01 20:51:03 +0000 2017,@AppleSupport iPhone 6s and I️ have the 11.1 iOS update,62267,62270.0,62269.0,@130263 Thanks for those details.  We'd like to have you meet us in DM and we'll continue from there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62271,130263,True,Wed Nov 01 19:39:27 +0000 2017,Why is my phone doing this!!! I️ need answers!!!! @AppleSupport,62270,,62271.0,@130263 We're here for you and want to help. DM us with what type of iPhone you're using and your current iOS version. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62273,130264,True,Wed Nov 01 20:35:38 +0000 2017,My phone won’t stop turning off and freezing @AppleSupport !!!!,62272,,62273.0,@130264 Let's look into this for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62275,130265,True,Wed Nov 01 20:05:41 +0000 2017,Downloaded the @115858 iPhone update.  Thought maybe it would correct my phone crashing problem.  Nope. @AppleSupport iPhone still crashing,62274,,62275.0,@130265 We can look into this further with you. Send us a DM if you'd like to get started: https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62277,130266,True,Wed Nov 01 22:29:04 +0000 2017,"@AppleSupport Only the weather app is showing the right weather, it’s the widget that’s not showing working. I restarted.",62280,62276.0,62277.0,"@130266 Just to confirm, are you using a third party app called 'The Weather Channel'?",software_troubleshooting,False,no high-risk term detected
62281,130266,True,Wed Nov 01 23:04:50 +0000 2017,"@AppleSupport No, just the Apple weather app and the Apple weather widget",62282,62280.0,62281.0,"@130266 Just to confirm, did you take these screenshots within the similar time frame?",software_troubleshooting,False,no high-risk term detected
62283,130266,True,Thu Nov 02 06:03:19 +0000 2017,@AppleSupport Yes,62284,62282.0,62283.0,"@130266 You mentioned you disabled the widget and got it working again. Is it still working OK? If the issue is continuing, DM us. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
62285,130266,True,Thu Nov 02 13:40:15 +0000 2017,@AppleSupport  https://t.co/FUUKlavB1I,62287,62284.0,62285.0,@130266 Join us in DM by clicking on the link below. We'll continue with support in there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
62279,130266,True,Wed Nov 01 20:46:26 +0000 2017,@AppleSupport why isn’t the weather’s widget not working no more? (Even since iOS 11.1) https://t.co/XLQNCFXKDO,62276,,62279.0,@130266 We want to look into this with you to be sure it's working as expected. What seems to be happening? Have you restarted?,software_troubleshooting,False,no high-risk term detected
62289,130267,True,Wed Nov 01 20:44:57 +0000 2017,@115858 Where did you put my bottom bar ? #bug https://t.co/1mH8VXC9Zz,62288,,62289.0,@130267 This isn't expected behavior. We're here to help. Does it appear after restarting your phone?,software_troubleshooting,False,no high-risk term detected
62291,130268,True,Wed Nov 01 20:45:40 +0000 2017,"Dear @115858 , Please bring HomeKit to Mac. It is so annoying that I need to look for my iPhone or iPad to turn off/on my lights.",62290,,62291.0,@130268 We appreciate your feedback. Let us know about features you'd like to see implemented or changed here: https://t.co/eTPVYVFyd8,general_inquiry,False,no high-risk term detected
62293,130269,True,Wed Nov 01 20:48:24 +0000 2017,@AppleSupport Can you suggest a fix for the I️ not working on the keyboard other than resetting my entire phone? 7PLUS iOS 11.1,62292,,62293.0,@130269 Could you Direct Message us and let us know what country you're located in? We'll help out. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
63161,130482,True,Wed Nov 01 21:21:10 +0000 2017,@AppleSupport @115858 @116333 i️ can't properly use my phone can u fix this send me a new phone DO SOMETHINg IM LOSING MY MIND https://t.co/wqPsWFLvZr,63160,,63161.0,@130482 Hello. We'll be glad to check into this with you. Please click here to DM us: https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
63163,130483,True,Wed Nov 01 21:20:24 +0000 2017,@115858 can you tell me why my i’s are coming up like this I️ ???? WTF IS GOING ON HERE APPLE?????,63162,,63163.0,@130483 We're happy to help. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
63165,130484,True,Wed Nov 01 21:17:39 +0000 2017,"@AppleSupport got these brand new headphones, and they didn’t even work right out of the box. where’s the quality control? Smh https://t.co/HWtN2vkaTV",63164,,63165.0,"@130484 We'd be happy to look into this with you. Send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
63167,130485,True,Wed Nov 01 21:15:32 +0000 2017,My phone died at 15%😐 @115858 crazy my phone is magically not working properly upon release of the overlypriced X,63166,,63167.0,@130485 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
63169,130486,True,Wed Nov 01 21:14:02 +0000 2017,@AppleSupport need you to check your DM’s. 😩😩😩,63168,,63169.0,"@130486 We're happy to help. We've received your DM, and will continue there. Look for a reply shortly.",software_troubleshooting,False,no high-risk term detected
63171,130487,True,Wed Nov 01 21:14:11 +0000 2017,"I updated my phone and I’m still seeing these dumb ass question marks,  @115858 what’s going on?",63170,,63171.0,@130487 We'd be happy to look into this issue with you. Send us a DM and we'll get started there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
63173,130488,True,Wed Nov 01 21:15:15 +0000 2017,@AppleSupport needs to figure out what this 👉🏾I️ ..... issue is on my iPhone8,63172,,63173.0,@130488 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
63175,130489,True,Wed Nov 01 21:11:29 +0000 2017,@115858 apps have been timing out for the last week and a half and it’s getting annoying,63174,,63175.0,"@130489 We'd love to help! Are you having trouble downloading apps, or launching apps? Are you connected to Wi-Fi?",software_troubleshooting,False,no high-risk term detected
63177,130490,True,Wed Nov 01 20:57:23 +0000 2017,hey @115858 get ur shit together so i can type “i” without this stupid problem https://t.co/43iHbkJK6K,63176,,63177.0,@130490 We're here for you. Please DM us the version of iOS you're using and we can go from there together. https://t.co/GDrqU22YpT,general_inquiry,False,no high-risk term detected
63179,130491,True,Wed Nov 01 21:04:58 +0000 2017,Am i the only one that can’t use a capital i without it showing a capital A next to a boxed question mark? The hell is this @AppleSupport,"63180,63178",,63179.0,@130491 We'd love to help! Let's start by having you tell us which device and iOS version you are using in Settings &gt; General &gt; About,software_troubleshooting,False,no high-risk term detected
63182,130492,True,Wed Nov 01 21:14:14 +0000 2017,Need to get the OS x 10.9 update on an old Mac OS 10.8 help @115858,63181,,63182.0,@130492 We are glad to look into this. Send us a DM with more details and we'll check out options together. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
33365,130493,True,Wed Nov 01 21:09:38 +0000 2017,"@123379 @115858 Yes, My phone does not stay charged like before",63183,33360.0,33365.0,@130493 We've received your DM and will respond there shortly. https://t.co/GDrqU22YpT,billing_refund,False,no high-risk term detected
63185,130494,True,Wed Nov 01 21:07:29 +0000 2017,@130495 @115858 thats weird af... my phones been doing dumb shit since I updated it too tho,63184,63186.0,63185.0,@130494 We'd be happy to look into any issues you're experiencing. Send us a DM and we'll get started there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
63191,130496,True,Wed Nov 01 21:05:07 +0000 2017,@AppleSupport after downloading watchOS 4.1 Apple Music app downloads and freezes at 75% for hours. Any insight?,63190,,63191.0,@130496 Send us a DM with more details and include the country you're in. We'll do our best to help. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
63193,130497,True,Wed Nov 01 20:58:45 +0000 2017,@AppleSupport Download apparently complete but now won’t pair with phone. Watch now unusable. Sons watch has done exactly the same on the same update,63192,63194.0,63193.0,@130497 We've received your DMs and will continue there.,software_troubleshooting,False,no high-risk term detected
63195,130497,True,Tue Oct 31 21:42:12 +0000 2017,"@AppleSupport Tried 3x over last few days. Decided to try again about 6pm tonight. 
The update has also unpaired phone &amp; watch. Not very helpful update!",63194,63196.0,63195.0,"@130497 Let's move to DM for a closer look. Does the update eventually fail with an error message? If so, what is the exact error? https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
63197,130497,True,Tue Oct 31 21:20:44 +0000 2017,"@AppleSupport Very frustrating Apple watch software update, anyone else having this issue? https://t.co/pMAHLfAGnD",63196,,63197.0,@130497 The update can depend on your Wi-Fi network speed. How long has the update been in progress?,software_troubleshooting,False,no high-risk term detected
63199,130498,True,Wed Nov 01 21:50:36 +0000 2017,@AppleSupport iOS 11.1,63201,63198.0,63199.0,@130498 Thanks! Which iOS device are you using?,software_troubleshooting,False,no high-risk term detected
63202,130498,True,Thu Nov 02 01:16:07 +0000 2017,@AppleSupport iPhone 7 Plus,63203,63201.0,63202.0,@130498 We wanted to provide this link with special attention to the ‘Use Night Shift’ section: https://t.co/it24SqZD78,software_troubleshooting,False,no high-risk term detected
63200,130498,True,Wed Nov 01 21:11:38 +0000 2017,@AppleSupport how can I add Night Mode to the control center in the new iOS?,63198,,63200.0,@130498 We're here for you. Which version of the iOS are you running? Check by tapping Settings &gt; General &gt; About.,software_troubleshooting,False,no high-risk term detected
63205,130499,True,Wed Nov 01 21:12:47 +0000 2017,"@115858 paid a lot of money for the phone ,better fix ios11.1 as it is locking up poor Wi-Fi and Bluetooth/frame drops it’s disappointing😡🤬👊🏽",63204,,63205.0,"@130499 Let's look into this together. Send us a DM with more information, and we'll meet you there. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
